CUST_CODE,CUST_LIFESTAGE_LABEL,CUST_LIFESTAGE_CD,CUST_PRICE_SENSITIVITY_LABEL,CUST_PRICE_SENSITIVITY_CD,Start_Date,Last_Date,FQ,Total_Spend,MTBP,Life_Time,ARPU,CLTV,BASKET_SIZE_L,BASKET_SIZE_M,BASKET_SIZE_S,BASKET_PRICE_SENSITIVITY_LA,BASKET_PRICE_SENSITIVITY_MM,BASKET_PRICE_SENSITIVITY_UM,BASKET_PRICE_SENSITIVITY_XX,BASKET_TYPE_Full Shop,BASKET_TYPE_Small Shop,BASKET_TYPE_Top Up,BASKET_TYPE_XX,BASKET_DOMINANT_MISSION_Fresh,BASKET_DOMINANT_MISSION_Grocery,BASKET_DOMINANT_MISSION_Mixed,BASKET_DOMINANT_MISSION_Nonfood,BASKET_DOMINANT_MISSION_XX
CUST0000041078,Young Adults,0,Mid Market,1,2006-12-23 00:00:00,2008-06-16 00:00:00,19,121.06,28.47368421,570,6.371578947,3631.8,0.157894737,0.526315789,0.315789474,0.052631579,0.789473684,0.157894737,0,0,0.578947368,0.421052632,0,0.473684211,0.263157895,0.157894737,0.105263158,0
CUST0000041090,OA,1,Less Affluent,0,2006-05-02 00:00:00,2008-06-01 00:00:00,27,224.93,28.18518519,805,8.330740741,6706.246296,0.185185185,0.518518519,0.296296296,0.555555556,0.37037037,0,0.074074074,0.074074074,0.592592593,0.296296296,0.037037037,0.37037037,0.185185185,0.222222222,0.185185185,0.037037037
CUST0000041470,Other,5,Less Affluent,0,2006-09-12 00:00:00,2007-08-04 00:00:00,4,138.2,81.5,672,34.55,23217.6,1,0,0,0,0.75,0.25,0,0.25,0,0.75,0,0.75,0,0.25,0,0
CUST0000042176,Other,5,Mid Market,1,2006-04-13 00:00:00,2008-05-15 00:00:00,18,46.13,42.38888889,824,2.562777778,2111.728889,0,0.388888889,0.611111111,0.444444444,0.444444444,0.111111111,0,0,0.888888889,0.111111111,0,0.666666667,0.055555556,0.166666667,0.111111111,0
CUST0000042205,Young Adults,0,Less Affluent,0,2007-10-19 00:00:00,2007-10-19 00:00:00,1,0.25,0,270,0.25,67.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000042901,Older Adults,3,Mid Market,1,2006-08-30 00:00:00,2006-08-30 00:00:00,1,46.57,0,685,46.57,31900.45,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
CUST0000043221,Pensioners,4,Mid Market,1,2007-08-31 00:00:00,2007-08-31 00:00:00,1,15.14,0,319,15.14,4829.66,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000043264,Young Families,2,Mid Market,1,2006-11-10 00:00:00,2007-09-08 00:00:00,10,66.64,30.2,613,6.664,4085.032,0.2,0.6,0.2,0.8,0.1,0,0.1,0,0.5,0.5,0,0.3,0.3,0.3,0.1,0
CUST0000043270,OA,1,Unclas,3,2006-07-31 00:00:00,2006-07-31 00:00:00,1,2.38,0,715,2.38,1701.7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000043541,OA,1,UP Market,2,2006-07-13 00:00:00,2008-04-15 00:00:00,17,221.06,37.76470588,733,13.00352941,9531.587059,0.529411765,0.411764706,0.058823529,0,0.411764706,0.588235294,0,0,0.294117647,0.705882353,0,0.647058824,0,0.352941176,0,0
CUST0000043884,Pensioners,4,Mid Market,1,2007-04-20 00:00:00,2008-01-03 00:00:00,5,11.14,51.6,452,2.228,1007.056,0,0.2,0.8,0,0.6,0.2,0.2,0,1,0,0,0.4,0.2,0.2,0.2,0
CUST0000044205,Older Adults,3,Mid Market,1,2006-04-11 00:00:00,2006-04-11 00:00:00,1,4.46,0,826,4.46,3683.96,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000044707,Young Adults,0,UP Market,2,2006-06-24 00:00:00,2008-06-29 00:00:00,37,120.1,19.89189189,752,3.245945946,2440.951351,0,0.621621622,0.378378378,0.108108108,0.567567568,0.324324324,0,0,0.72972973,0.27027027,0,0.72972973,0.027027027,0.216216216,0.027027027,0
CUST0000044880,Older Adults,3,UP Market,2,2006-05-01 00:00:00,2008-06-26 00:00:00,43,2036.26,18.30232558,806,47.35488372,38168.03628,0.837209302,0.093023256,0.069767442,0.046511628,0.418604651,0.534883721,0,0.511627907,0.162790698,0.325581395,0,0.651162791,0.023255814,0.302325581,0.023255814,0
CUST0000045324,Other,5,Mid Market,1,2006-10-28 00:00:00,2006-10-29 00:00:00,2,6.69,0.5,626,3.345,2093.97,0,0.5,0.5,0,0.5,0.5,0,0,1,0,0,0,0.5,0.5,0,0
CUST0000045491,Older Adults,3,Mid Market,1,2006-06-28 00:00:00,2008-05-01 00:00:00,6,53.72,112.1666667,748,8.953333333,6697.093333,0.333333333,0.5,0.166666667,0.5,0,0.5,0,0,0.666666667,0.333333333,0,0.833333333,0,0.166666667,0,0
CUST0000045545,Other,5,Mid Market,1,2006-06-28 00:00:00,2008-06-24 00:00:00,19,337.64,38.26315789,748,17.77052632,13292.35368,0.421052632,0.263157895,0.315789474,0.210526316,0.684210526,0.105263158,0,0.210526316,0.578947368,0.210526316,0,0.473684211,0.157894737,0.315789474,0.052631579,0
CUST0000045579,OA,1,Mid Market,1,2007-06-04 00:00:00,2007-06-04 00:00:00,2,4.8,0,407,2.4,976.8,0,0.5,0.5,0,1,0,0,0,1,0,0,0,0.5,0.5,0,0
CUST0000046385,Other,5,Less Affluent,0,2006-10-09 00:00:00,2006-10-09 00:00:00,1,6.44,0,645,6.44,4153.8,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000046733,Young Families,2,Less Affluent,0,2008-02-08 00:00:00,2008-04-16 00:00:00,2,4.12,34,158,2.06,325.48,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000046978,Other,5,UP Market,2,2006-08-02 00:00:00,2008-06-13 00:00:00,16,406.08,42.5625,713,25.38,18095.94,0.625,0.3125,0.0625,0,0.4375,0.5625,0,0.0625,0.3125,0.625,0,0.6875,0,0.3125,0,0
CUST0000047482,Young Adults,0,Mid Market,1,2006-08-28 00:00:00,2006-12-24 00:00:00,3,19.56,39.33333333,687,6.52,4479.24,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0,0,0.333333333
CUST0000047511,Other,5,Mid Market,1,2006-09-17 00:00:00,2007-09-29 00:00:00,3,18,125.6666667,667,6,4002,0,1,0,0.333333333,0.333333333,0.333333333,0,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,0,0
CUST0000047700,Other,5,Less Affluent,0,2006-04-10 00:00:00,2008-07-02 00:00:00,9,139.16,90.44444444,827,15.46222222,12787.25778,0.222222222,0.333333333,0.444444444,0.222222222,0.777777778,0,0,0,0.666666667,0.333333333,0,0.555555556,0,0.444444444,0,0
CUST0000048395,Young Adults,0,UP Market,2,2006-11-14 00:00:00,2008-07-04 00:00:00,46,728.9,13,609,15.84565217,9650.002174,0.543478261,0.326086957,0.130434783,0.043478261,0.673913043,0.239130435,0.043478261,0.130434783,0.413043478,0.434782609,0.02173913,0.782608696,0.065217391,0.086956522,0.043478261,0.02173913
CUST0000048521,Young Adults,0,UP Market,2,2006-05-27 00:00:00,2008-06-08 00:00:00,36,284.24,20.63888889,780,7.895555556,6158.533333,0.138888889,0.638888889,0.222222222,0.194444444,0.361111111,0.416666667,0.027777778,0,0.694444444,0.305555556,0,0.666666667,0.083333333,0.111111111,0.138888889,0
CUST0000048934,Other,5,Mid Market,1,2007-09-08 00:00:00,2007-09-08 00:00:00,2,38.98,0,311,19.49,6061.39,0.5,0,0.5,0.5,0.5,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0
CUST0000049077,Young Families,2,Mid Market,1,2006-04-13 00:00:00,2008-07-01 00:00:00,93,2033.88,8.709677419,824,21.86967742,18020.61419,0.64516129,0.333333333,0.021505376,0.086021505,0.64516129,0.268817204,0,0.268817204,0.139784946,0.591397849,0,0.688172043,0.010752688,0.290322581,0.010752688,0
CUST0000049643,Other,5,Less Affluent,0,2006-04-14 00:00:00,2008-05-24 00:00:00,11,165.12,70.09090909,823,15.01090909,12353.97818,0.454545455,0.454545455,0.090909091,0.909090909,0.090909091,0,0,0.272727273,0.454545455,0.272727273,0,0.181818182,0.363636364,0.363636364,0.090909091,0
CUST0000049674,Other,5,Mid Market,1,2006-04-24 00:00:00,2008-05-21 00:00:00,37,504.76,20.48648649,813,13.64216216,11091.07784,0.486486486,0.27027027,0.243243243,0.189189189,0.459459459,0.189189189,0.162162162,0.081081081,0.459459459,0.405405405,0.054054054,0.27027027,0.135135135,0.351351351,0.189189189,0.054054054
CUST0000050375,Other,5,UP Market,2,2007-07-18 00:00:00,2007-07-18 00:00:00,1,21.52,0,363,21.52,7811.76,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST0000050605,OA,1,Mid Market,1,2006-06-13 00:00:00,2007-06-04 00:00:00,2,22.23,178,763,11.115,8480.745,0.5,0,0.5,0.5,0,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0,0
CUST0000050780,OA,1,Less Affluent,0,2007-02-22 00:00:00,2008-01-18 00:00:00,2,11.48,165,509,5.74,2921.66,0,1,0,0.5,0.5,0,0,0,0.5,0.5,0,0.5,0.5,0,0,0
CUST0000051508,Other,5,UP Market,2,2007-01-28 00:00:00,2007-01-28 00:00:00,1,4.12,0,534,4.12,2200.08,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000051551,Young Families,2,UP Market,2,2006-05-12 00:00:00,2007-08-26 00:00:00,3,8.37,157,795,2.79,2218.05,0,1,0,0,0.666666667,0.333333333,0,0,1,0,0,0.666666667,0,0,0.333333333,0
CUST0000051582,Other,5,UP Market,2,2006-06-20 00:00:00,2006-06-20 00:00:00,1,10.79,0,756,10.79,8157.24,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000051723,Other,5,Less Affluent,0,2007-03-11 00:00:00,2007-07-09 00:00:00,2,5.41,60,492,2.705,1330.86,0,0,1,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0
CUST0000051771,Young Adults,0,Mid Market,1,2006-05-27 00:00:00,2008-05-29 00:00:00,6,14.46,122.1666667,780,2.41,1879.8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000052854,Young Families,2,Mid Market,1,2006-04-12 00:00:00,2008-07-01 00:00:00,261,3608.62,3.107279693,825,13.82613027,11406.55747,0.38697318,0.325670498,0.287356322,0.183908046,0.655172414,0.134099617,0.026819923,0.249042146,0.46743295,0.279693487,0.003831418,0.30651341,0.195402299,0.394636015,0.099616858,0.003831418
CUST0000053261,Young Adults,0,Mid Market,1,2007-04-13 00:00:00,2007-10-23 00:00:00,3,38.47,64.33333333,459,12.82333333,5885.91,0.666666667,0.333333333,0,0.333333333,0.333333333,0.333333333,0,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,0,0
CUST0000053659,Young Adults,0,Mid Market,1,2007-11-23 00:00:00,2007-11-23 00:00:00,1,36.81,0,235,36.81,8650.35,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST0000053860,Other,5,UP Market,2,2006-07-27 00:00:00,2008-03-24 00:00:00,3,12.52,202,719,4.173333333,3000.626667,0,0.333333333,0.666666667,0,1,0,0,0,0.666666667,0,0.333333333,0.666666667,0,0,0,0.333333333
CUST0000053927,Other,5,Less Affluent,0,2006-07-18 00:00:00,2008-06-26 00:00:00,53,1181.07,13.37735849,728,22.28433962,16222.99925,0.660377358,0.301886792,0.037735849,0.094339623,0.830188679,0.075471698,0,0.547169811,0.188679245,0.264150943,0,0.471698113,0.075471698,0.433962264,0.018867925,0
CUST0000053954,Other,5,UP Market,2,2006-08-09 00:00:00,2006-12-24 00:00:00,5,67.16,27.4,706,13.432,9482.992,0.4,0.4,0.2,0,0.4,0.4,0.2,0,0.2,0.8,0,0.4,0,0.4,0.2,0
CUST0000054072,Other,5,Mid Market,1,2007-02-22 00:00:00,2007-02-22 00:00:00,1,13.26,0,509,13.26,6749.34,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST0000054137,Young Families,2,Mid Market,1,2006-12-06 00:00:00,2008-06-21 00:00:00,27,380.76,20.85185185,587,14.10222222,8278.004444,0.481481481,0.185185185,0.333333333,0.074074074,0.851851852,0.037037037,0.037037037,0.333333333,0.444444444,0.222222222,0,0.296296296,0.222222222,0.333333333,0.148148148,0
CUST0000054148,Pensioners,4,UP Market,2,2006-09-28 00:00:00,2008-04-24 00:00:00,3,41.22,191.3333333,656,13.74,9013.44,1,0,0,0,0.333333333,0.666666667,0,0,0,1,0,0.666666667,0,0.333333333,0,0
CUST0000054182,Other,5,Mid Market,1,2007-10-04 00:00:00,2008-04-27 00:00:00,2,1.44,103,285,0.72,205.2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
CUST0000054964,Other,5,UP Market,2,2006-08-15 00:00:00,2008-05-22 00:00:00,10,544.88,64.6,700,54.488,38141.6,1,0,0,0,1,0,0,0.5,0,0.5,0,0.2,0.4,0.4,0,0
CUST0000056376,Other,5,UP Market,2,2007-07-20 00:00:00,2007-07-20 00:00:00,1,11.27,0,361,11.27,4068.47,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000056767,Young Families,2,Mid Market,1,2007-07-18 00:00:00,2007-07-18 00:00:00,1,86.19,0,363,86.19,31286.97,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000056813,Other,5,UP Market,2,2006-12-15 00:00:00,2008-06-08 00:00:00,11,43.7,49.18181818,578,3.972727273,2296.236364,0.090909091,0.454545455,0.454545455,0.090909091,0.545454545,0.363636364,0,0,0.909090909,0.090909091,0,0.636363636,0.363636364,0,0,0
CUST0000057304,Young Families,2,Less Affluent,0,2006-04-17 00:00:00,2008-07-01 00:00:00,47,92.41,17.14893617,820,1.966170213,1612.259574,0.063829787,0.70212766,0.234042553,0.595744681,0.212765957,0.170212766,0.021276596,0,0.872340426,0.127659574,0,0.319148936,0.29787234,0.29787234,0.085106383,0
CUST0000057656,Other,5,UP Market,2,2006-12-30 00:00:00,2008-03-15 00:00:00,7,139.75,63,563,19.96428571,11239.89286,0.714285714,0.142857143,0.142857143,0.142857143,0.714285714,0.142857143,0,0.285714286,0.285714286,0.428571429,0,0.142857143,0.428571429,0.285714286,0.142857143,0
CUST0000057847,Other,5,Less Affluent,0,2006-07-02 00:00:00,2008-06-29 00:00:00,67,2437.53,10.86567164,744,36.38104478,27067.49731,0.76119403,0.179104478,0.059701493,0.104477612,0.76119403,0.134328358,0,0.507462687,0.194029851,0.298507463,0,0.552238806,0.104477612,0.343283582,0,0
CUST0000057912,OA,1,Less Affluent,0,2007-10-20 00:00:00,2007-10-20 00:00:00,1,1.39,0,269,1.39,373.91,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
CUST0000058269,Pensioners,4,Mid Market,1,2006-04-24 00:00:00,2008-06-23 00:00:00,106,1600.15,7.462264151,813,15.09575472,12272.84858,0.603773585,0.29245283,0.103773585,0.113207547,0.613207547,0.235849057,0.037735849,0.056603774,0.320754717,0.594339623,0.028301887,0.735849057,0.056603774,0.169811321,0.009433962,0.028301887
CUST0000058642,Other,5,Less Affluent,0,2006-12-30 00:00:00,2006-12-30 00:00:00,1,1.39,0,563,1.39,782.57,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000058881,Young Families,2,Mid Market,1,2006-04-19 00:00:00,2008-05-13 00:00:00,9,7.39,83.88888889,818,0.821111111,671.6688889,0,0,1,0.111111111,0.888888889,0,0,0,1,0,0,0.555555556,0.444444444,0,0,0
CUST0000059002,Other,5,Mid Market,1,2007-08-19 00:00:00,2008-07-01 00:00:00,2,91.58,158.5,331,45.79,15156.49,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
CUST0000059403,Other,5,Mid Market,1,2007-08-23 00:00:00,2008-04-08 00:00:00,3,2.97,76.33333333,327,0.99,323.73,0,0,1,0.333333333,0.666666667,0,0,0,1,0,0,0.333333333,0.666666667,0,0,0
CUST0000059471,Young Families,2,Mid Market,1,2007-05-13 00:00:00,2007-05-13 00:00:00,1,19.74,0,429,19.74,8468.46,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
CUST0000059479,Other,5,UP Market,2,2006-05-05 00:00:00,2008-06-11 00:00:00,44,768.54,17.45454545,802,17.46681818,14008.38818,0.909090909,0.045454545,0.045454545,0.022727273,0.568181818,0.409090909,0,0.136363636,0.113636364,0.75,0,0.5,0.090909091,0.409090909,0,0
CUST0000060915,Older Adults,3,Less Affluent,0,2006-06-02 00:00:00,2006-06-02 00:00:00,1,1.06,0,774,1.06,820.44,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000061443,Other,5,Mid Market,1,2006-04-22 00:00:00,2006-04-27 00:00:00,2,139.36,2.5,815,69.68,56789.2,1,0,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0
CUST0000061512,Other,5,Mid Market,1,2006-12-26 00:00:00,2008-05-29 00:00:00,5,12.63,104,567,2.526,1432.242,0,0.4,0.6,0,0.4,0.6,0,0,1,0,0,1,0,0,0,0
CUST0000061537,Other,5,Less Affluent,0,2007-11-23 00:00:00,2007-11-23 00:00:00,1,0.8,0,235,0.8,188,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
CUST0000061543,Other,5,Mid Market,1,2006-07-11 00:00:00,2007-09-07 00:00:00,6,223.93,70.5,735,37.32166667,27431.425,0.666666667,0.333333333,0,0,1,0,0,0.333333333,0.166666667,0.5,0,0.166666667,0.333333333,0.5,0,0
CUST0000061753,Other,5,Less Affluent,0,2006-07-11 00:00:00,2006-07-11 00:00:00,1,41.56,0,735,41.56,30546.6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
CUST0000061813,Young Families,2,Mid Market,1,2006-08-01 00:00:00,2006-08-01 00:00:00,1,4.71,0,714,4.71,3362.94,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST0000062155,Other,5,Mid Market,1,2006-09-11 00:00:00,2008-07-04 00:00:00,18,298.76,36.77777778,673,16.59777778,11170.30444,0.388888889,0.333333333,0.277777778,0.111111111,0.388888889,0.333333333,0.166666667,0.222222222,0.444444444,0.222222222,0.111111111,0.222222222,0.111111111,0.5,0.055555556,0.111111111
CUST0000062534,Other,5,Unclas,3,2007-08-22 00:00:00,2007-08-22 00:00:00,1,8.67,0,328,8.67,2843.76,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000063026,Other,5,Unclas,3,2006-12-19 00:00:00,2006-12-19 00:00:00,1,31.42,0,574,31.42,18035.08,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000063086,Other,5,Mid Market,1,2007-08-28 00:00:00,2007-08-28 00:00:00,1,60.23,0,322,60.23,19394.06,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
CUST0000063931,Other,5,Less Affluent,0,2006-04-10 00:00:00,2008-07-04 00:00:00,124,1478.05,6.580645161,827,11.91975806,9857.639919,0.862903226,0.096774194,0.040322581,0.491935484,0.443548387,0.032258065,0.032258065,0,0.241935484,0.758064516,0,0.620967742,0.040322581,0.306451613,0.032258065,0
CUST0000064428,Other,5,Mid Market,1,2007-10-10 00:00:00,2007-10-10 00:00:00,1,89.41,0,279,89.41,24945.39,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000064714,Young Families,2,UP Market,2,2007-12-18 00:00:00,2007-12-18 00:00:00,1,11.37,0,210,11.37,2387.7,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST0000065412,Young Families,2,Less Affluent,0,2006-10-11 00:00:00,2008-07-03 00:00:00,15,275.26,42.06666667,643,18.35066667,11799.47867,0.666666667,0.333333333,0,0.733333333,0.2,0.066666667,0,0.333333333,0.2,0.466666667,0,0.466666667,0.133333333,0.4,0,0
CUST0000065693,Other,5,UP Market,2,2006-08-14 00:00:00,2008-05-11 00:00:00,6,11.37,106,701,1.895,1328.395,0,0.166666667,0.833333333,0,0.666666667,0.333333333,0,0,1,0,0,0.666666667,0.166666667,0.166666667,0,0
CUST0000065935,Other,5,Mid Market,1,2006-04-10 00:00:00,2008-06-03 00:00:00,25,235.11,31.4,827,9.4044,7777.4388,0.16,0.56,0.28,0.2,0.6,0.2,0,0,0.68,0.32,0,0.32,0.08,0.44,0.16,0
CUST0000066180,Other,5,Mid Market,1,2006-09-01 00:00:00,2008-06-12 00:00:00,6,110.82,108.3333333,683,18.47,12615.01,0.166666667,0.666666667,0.166666667,0.166666667,0.5,0.333333333,0,0.166666667,0.5,0.333333333,0,0.833333333,0,0.166666667,0,0
CUST0000067369,Other,5,UP Market,2,2007-01-15 00:00:00,2008-06-18 00:00:00,16,167.22,32.5,547,10.45125,5716.83375,0.3125,0.375,0.3125,0,0.75,0.25,0,0.0625,0.5625,0.375,0,0.5,0.0625,0.4375,0,0
CUST0000067538,Other,5,Unclas,3,2008-02-21 00:00:00,2008-02-21 00:00:00,1,7.61,0,145,7.61,1103.45,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST0000067645,Other,5,Less Affluent,0,2007-06-03 00:00:00,2007-09-14 00:00:00,8,292.27,12.875,408,36.53375,14905.77,0.75,0,0.25,0,0.875,0,0.125,0.75,0.25,0,0,0.25,0.125,0.5,0.125,0
CUST0000068327,Other,5,Mid Market,1,2006-04-28 00:00:00,2008-06-04 00:00:00,6,5.27,128,809,0.878333333,710.5716667,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000068394,OA,1,Mid Market,1,2006-04-11 00:00:00,2008-07-04 00:00:00,344,2833.06,2.369186047,826,8.235639535,6802.638256,0.235465116,0.369186047,0.395348837,0.148255814,0.488372093,0.351744186,0.011627907,0.031976744,0.718023256,0.247093023,0.002906977,0.76744186,0.075581395,0.087209302,0.066860465,0.002906977
CUST0000068970,Pensioners,4,UP Market,2,2006-11-03 00:00:00,2008-06-24 00:00:00,57,1891.95,10.50877193,620,33.19210526,20579.10526,0.736842105,0.035087719,0.228070175,0,0.438596491,0.561403509,0,0.438596491,0.263157895,0.298245614,0,0.947368421,0.01754386,0.035087719,0,0
CUST0000069178,Other,5,Mid Market,1,2006-11-19 00:00:00,2006-11-19 00:00:00,1,56.76,0,604,56.76,34283.04,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
CUST0000069322,OA,1,UP Market,2,2006-04-15 00:00:00,2008-06-19 00:00:00,13,223.09,61.23076923,822,17.16076923,14106.15231,0.384615385,0.538461538,0.076923077,0,0.384615385,0.615384615,0,0,0.538461538,0.461538462,0,0.923076923,0.076923077,0,0,0
CUST0000069479,Other,5,UP Market,2,2007-07-03 00:00:00,2008-06-12 00:00:00,4,55.81,86.25,378,13.9525,5274.045,0.25,0.75,0,0,0.75,0.25,0,0,0.75,0.25,0,0.75,0.25,0,0,0
CUST0000069522,Young Families,2,UP Market,2,2006-04-26 00:00:00,2008-06-17 00:00:00,31,112.69,25.25806452,811,3.63516129,2948.115806,0,0.387096774,0.612903226,0,0.709677419,0.258064516,0.032258065,0,1,0,0,0.258064516,0.483870968,0.225806452,0.032258065,0
CUST0000069724,Young Adults,0,Mid Market,1,2006-05-28 00:00:00,2008-05-04 00:00:00,5,27.67,141.4,779,5.534,4310.986,0,1,0,0.4,0.4,0.2,0,0,0.4,0.6,0,0.6,0,0.4,0,0
CUST0000069731,Young Adults,0,Mid Market,1,2006-11-26 00:00:00,2006-11-26 00:00:00,1,0.6,0,597,0.6,358.2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST0000069958,Other,5,Mid Market,1,2008-03-18 00:00:00,2008-03-18 00:00:00,1,0.8,0,119,0.8,95.2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST0000070200,Other,5,Less Affluent,0,2006-12-06 00:00:00,2008-06-13 00:00:00,19,239.44,29.21052632,587,12.60210526,7397.435789,0.263157895,0.526315789,0.210526316,0.052631579,0.684210526,0.105263158,0.157894737,0,0.684210526,0.315789474,0,0.315789474,0.210526316,0.210526316,0.263157895,0
CUST0000070457,Young Adults,0,Mid Market,1,2006-05-28 00:00:00,2007-05-06 00:00:00,7,190.34,49,779,27.19142857,21182.12286,0.857142857,0,0.142857143,0,0.714285714,0.285714286,0,0.428571429,0.142857143,0.428571429,0,0.857142857,0,0,0.142857143,0
CUST0000070554,Other,5,Mid Market,1,2006-06-13 00:00:00,2008-06-02 00:00:00,6,49.09,120,763,8.181666667,6242.611667,0,0.333333333,0.666666667,0.166666667,0.666666667,0.166666667,0,0,0.833333333,0.166666667,0,0.166666667,0.666666667,0.166666667,0,0
CUST0000070861,Young Families,2,Less Affluent,0,2006-12-23 00:00:00,2007-12-14 00:00:00,3,30.94,118.6666667,570,10.31333333,5878.6,0.333333333,0.666666667,0,0.666666667,0.333333333,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0,0
CUST0000071010,Young Adults,0,Less Affluent,0,2007-08-05 00:00:00,2008-04-22 00:00:00,2,5.34,130.5,345,2.67,921.15,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
CUST0000071601,Other,5,Mid Market,1,2006-09-20 00:00:00,2008-07-06 00:00:00,6,61.34,109.1666667,664,10.22333333,6788.293333,0.5,0,0.5,0,0.166666667,0.833333333,0,0,0.5,0.5,0,1,0,0,0,0
CUST0000071788,Young Families,2,Less Affluent,0,2006-12-26 00:00:00,2008-05-24 00:00:00,10,21.6,51.5,567,2.16,1224.72,0,0.2,0.8,0.2,0.8,0,0,0,1,0,0,0,1,0,0,0
CUST0000071812,Young Families,2,Less Affluent,0,2007-05-24 00:00:00,2008-02-17 00:00:00,2,74.99,134.5,418,37.495,15672.91,1,0,0,0,1,0,0,0.5,0,0.5,0,0,0.5,0.5,0,0
CUST0000071969,Other,5,Less Affluent,0,2007-01-21 00:00:00,2008-05-04 00:00:00,3,3.02,156.3333333,541,1.006666667,544.6066667,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000072062,Young Families,2,Less Affluent,0,2006-06-09 00:00:00,2007-12-05 00:00:00,3,4.51,181.3333333,767,1.503333333,1153.056667,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,0,1,0,0,0,0,0,1,0
CUST0000072078,Young Families,2,Less Affluent,0,2006-07-31 00:00:00,2007-05-28 00:00:00,2,32.67,150.5,715,16.335,11679.525,0.5,0,0.5,0,1,0,0,0.5,0.5,0,0,1,0,0,0,0
CUST0000072406,Young Families,2,Less Affluent,0,2008-03-13 00:00:00,2008-04-23 00:00:00,2,71.4,20.5,124,35.7,4426.8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST0000072736,Other,5,Unclas,3,2007-09-23 00:00:00,2007-09-23 00:00:00,1,0.03,0,296,0.03,8.88,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST0000073259,Older Adults,3,Less Affluent,0,2006-09-19 00:00:00,2008-05-28 00:00:00,10,52.16,61.7,665,5.216,3468.64,0.1,0.2,0.7,0.1,0.8,0.1,0,0,0.9,0.1,0,0.2,0.4,0,0.4,0
CUST0000073319,Pensioners,4,Less Affluent,0,2007-01-26 00:00:00,2007-01-26 00:00:00,1,1.32,0,536,1.32,707.52,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
